,Doctor's Name,speciality,link
171,"Dr. Michael Y. Mizhiritsky, MD",Physiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
172,"Dr. Ryan Shum, DC",Chiropractor,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
173,"Dr. Stephanie Bayner, MD",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
174,"Qian Li, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
175,"Christina Wallace, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
176,"Jennifer Beltrani, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
177,"Suzanne Stolzberg, LAc, MS",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
178,"Dr. Ryan Shum, DC",Chiropractor,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
179,"Je Lim Song, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
180,"Diem Truong, LAc, MSTOM",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
181,"Ji Sung Kim, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
182,"Keping Du, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
183,"Annie Caton-Wong, LAc, DAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
184,"Dr. Josephine Huang, MD",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
185,"Dr. Brian Wraith, DC",Chiropractor,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
186,"Keping Du, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
187,"Andrew Wysocki, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
188,"Christine Palma, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
189,"Nancy Gallen, LAc, DACM",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
190,"Sarah Heslip, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
191,"Dr. Stephanie Bayner, MD",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
192,"Joannie Campuzano, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
193,"Igor Vatelman, LAc, MSTOM",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
194,"Joyce Lilly, DAc, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
195,"Ani Baran, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
196,"Boris Bernadsky, LAc, LMT",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
197,"Zhaoyang (Eileen) Chen, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
198,"Marina Yanovsky, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
199,"Kim Creaven, LAc",Acupuncturist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
200,"Dr. Roshni R. Naik, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
201,"Dr. Roshni R. Naik, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
202,"Dr. Vahid Rahimian, DO",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
203,"Dr. Ira Finegold, MD, MS",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
204,"Dr. Neha Sirohi, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
205,"Dr. Tim Mainardi, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
206,"Dr. Mariana Marcu, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
207,"Dr. Lisa Ellman-Grunther, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
208,"Dr. Julie Kuriakose, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
209,"Dr. Rushita Mehta, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
210,"Dr. Julie Kuriakose, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
211,"Dr. Steven Schnipper, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
212,"Dr. Michael Chandler, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
213,"Dr. Jonathan Field, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
214,"Dr. Rose Karanicolas, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
215,"Dr. Sharon Yost, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
216,"Dr. Mariana Marcu, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
217,"Dr. Sarah Silverman, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
218,"Dr. Tim Mainardi, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
219,"Dr. Sharon Yost, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
220,"Dr. Mariana Marcu, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
221,"Dr. Sanjosh Singh, DO",Dermatologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
222,"Dr. Sarah Silverman, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
223,"Dr. Tim Mainardi, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
224,"Dr. Jennifer Toh, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
225,"Dr. Arthur Lubitz, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
226,"Dr. Rushita Mehta, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
227,"Dr. Robert Lin, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
228,"Dr. Mauli Desai, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
229,"Dr. Vathani Packianathan, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
230,"Dr. Vathani Packianathan, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
231,"Dr. Sourab Choudhury, DO",Pediatric Dermatologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
232,"Dr. Jennifer Collins, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
233,"Dr. Jennifer Collins, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
234,"Dr. Arthur Lubitz, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
235,"Dr. Norman Greeley, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
236,"Dr. Shradha Agarwal, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
237,"Dr. Norman Greeley, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
238,"Dr. Sebastian Lighvani, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
239,"Dr. Ama Alexis, MD, FAAAAI",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
240,"Dr. Mauli Desai, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
241,"Dr. Ama Alexis, MD, FAAAAI",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
242,"Dr. Priya Chokshi, MD",Rheumatologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
243,"Dr. Priya Chokshi, MD",Rheumatologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
244,"Eduardo Yarur, PA",Physician Assistant,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
245,"Dr. Gary Stadtmauer, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
246,"Eduardo Yarur, PA",Physician Assistant,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
247,"Dr. Ira Finegold, MD, MS",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
248,"Dr. Paula Busse, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
249,"Dr. Paula Busse, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
250,"Dr. Bradley Glodny, MD",Dermatologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
251,"Godfrey Aneke, NP",Family Nurse Practitioner,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
252,"Dr. Sharon Yost, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
253,"Dr. Jennifer Toh, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
254,"Dr. Matthew Pabis, MD",Family Physician,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
255,"Dr. Vladyslava Doktor, DO",Dermatologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
256,"Dr. Felix Chien, DO",Family Physician,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
257,"Dr. Felix Chien, DO",Family Physician,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
258,"Dr. Morgan Rabach, MD",Dermatologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
259,"Dr. Nathan Saint Amand, MD",Allergist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
